8:22 PM - 12 May 2012|@wolfganggartner @knifepartyinc somemtime i have nightmares that only modern talk come out my mouth when i speak
12:40 PM - 12 May 2012|fairly burnt after being in freezing water attempting to put a dock in the water. #summerstart
6:46 PM - 10 May 2012|hoam now
11:10 AM - 10 May 2012|DPS STOLE MY BIKE. #notcoolbro
10:27 AM - 10 May 2012|boo for eating alone in cosmos when your friend has to depart for Asia and London and Cali. Boo for leaving cuse. sad day
8:06 AM - 10 May 2012|one torn ligament, another partially torn.  #goddammit
6:42 PM - 9 May 2012|The party's here!! #ortizrecital #crouseladystrikesagain @Shortiz990 pic.twitter.com/YIXsBhHG
5:22 PM - 9 May 2012|Classic @Shortiz990 with the Bach Cello Suite No. 1. #groovinlatinfiesta
4:54 PM - 9 May 2012|Recitals all over the place
12:09 PM - 9 May 2012|Yo... I'm at the zoo hahha
12:14 PM - 8 May 2012|I fucked up my jury. #hatinglife
10:36 AM - 8 May 2012|juries cheya #percussionswag
8:38 PM - 6 May 2012|Practicing Bach until the world ends #fuckdat
12:32 PM - 6 May 2012|can't believe that this time next week i'll be home..don't make me go!
5:20 PM - 4 May 2012|aaaaand my memory of tonight ends right now here we go
6:44 AM - 3 May 2012|So I pray, remembering the days of my youth, we all must meet out moment of truth
6:44 PM - 2 May 2012|Studying with a couple of my best friends... a computer and some beers.
6:35 PM - 2 May 2012|dvorak is a fuckin boss #musicmajorgeek
7:16 AM - 2 May 2012|doctors appt the day after classes end. Getting up early on the daily is getting old
4:53 PM - 1 May 2012|I really want to see @theglitchmob again soon.
11:47 AM - 30 Apr 2012|Camp bisco called me back #FUCKYES
3:27 PM - 29 Apr 2012|Fuck cab companies. robbery
4:51 PM - 28 Apr 2012|It's all about the $9 #saturdaynight
4:30 PM - 14 Apr 2012|below a stage. my head is < a piano. #brainpain
10:28 AM - 10 Apr 2012|Esperanza Spalding to headline Rochester jazz fest? Yessssss
9:56 PM - 8 Apr 2012|filling up crouse with the pounding of timpani at 1 AM #gillinghamFTW
9:35 PM - 8 Apr 2012|It's 1 2 3 4 o clock and I'm still at crouse yayyyyyy
4:45 PM - 3 Apr 2012|#lol  that rap video in forum
12:37 PM - 18 Mar 2012|Sorry if I sent some people messages, my account was hacked it seems
9:14 PM - 8 Mar 2012|Bass in your face #westcott #gemini #koansound
5:40 PM - 14 Feb 2012|Adventure clubbing with my homies big and gigantic. #westcott theatre is my favourite.
8:26 PM - 12 Feb 2012|LL cool jay. Still so fresh, even after momma said knock you out. #Grammys
5:32 PM - 12 Feb 2012|If you're not at #blotchapalooza right now, you're doing it wrong.
4:20 PM - 10 Feb 2012|Wikitude knows all things
8:57 AM - 6 Feb 2012|Slacklining onstage during the halftime show fuck yes
5:26 PM - 5 Feb 2012|@JoshHamblin not a pats fun, but a Berger fan indeed
10:43 AM - 3 Feb 2012|Drumset jamming. Only productive form of practicing on a friday mhmm
7:39 AM - 2 Feb 2012|@dawsomeofthat girl, I'm not a twat. So  stop tweetin at me
11:41 PM - 28 Jan 2012|Bro central. day hill bitches.  @juliagalvin
1:35 PM - 14 Jan 2012|I have an iPhone. Goddammit such a hipster, just now it's official
8:03 AM - 14 Jan 2012|Car rides with #mrblotch #wishihadcookies
4:43 PM - 16 Dec 2011|packing with my new best friend @DILLONFRANCIS #wishingiwasatwebsterhall
5:11 AM - 7 Dec 2011|still dancing unknowingly at 8 am yay! and my face kinda tingles for some reason hmmm. #ZedsDead holy shit you destroyed syracuse last n ...
9:56 AM - 26 Nov 2011|@ESPN @joshhamblin @thisisbarta44 put me on tv
3:53 PM - 17 Nov 2011|@dawsomeofthat :( boooo well finals are way overrated anyways. zeds dead will be beautiful, and we'll miss you much
7:47 AM - 15 Nov 2011|@joshhamblin Opera seria by handel. Such fresh dance moves. #wakeupjosh
11:45 AM - 13 Nov 2011|@thisisbarta44 i mean she asked a lot of questions, but i had allll the answers. #lawlzcity
10:17 PM - 30 Oct 2011|Incredibass
10:21 PM - 13 Oct 2011|del plain fire drill #LAWLZ
9:01 AM - 12 Oct 2011|Making coffee for people makes me happy. #peoplesplace
9:26 PM - 11 Oct 2011|Good looks cab driver.
9:45 AM - 10 Oct 2011|@dawesomeofthat i mean... we saw this coming. katie is yelling at me right at this moment about it.
9:22 AM - 6 Oct 2011|@shortiz990 @JoshHamblin buy a sandwich #bitch
9:17 AM - 5 Oct 2011|More coffee and dubstep makes jon content. #peoplesplace
9:28 PM - 3 Oct 2011|Strawberry tea made in a coffee pot. So innovative
9:24 PM - 2 Oct 2011|a bit of progress made on splendid wood, mallet piece from hell. #ohlovelyimapercussionmajor
4:08 PM - 2 Oct 2011|why's this bitch keep pokin me
